condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
A1,A1-M00,1,reflectance,913.1,-0.009417521733045886,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1044.1578823529412,-0.011718974716623531,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1049.6186274509805,-0.010920947539336368,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1055.0793725490196,-0.009884707329667952,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1060.5401176470589,-0.008966202994586947,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1066.0008627450982,-0.008413965572339643,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1071.4616078431372,-0.00732179213951456,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1076.9223529411765,-0.006473940800797884,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1082.3830980392158,-0.00627527643077519,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1087.843843137255,-0.005201554335817482,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1093.3045882352942,-0.0040395985742696094,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1098.7653333333333,-0.003066511680188011,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1104.2260784313726,-0.0020118268697850716,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1109.6868235294119,-0.001193907329013033,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1115.1475686274512,0.0005585971328678774,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1120.6083137254902,0.0017288735777796216,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1126.0690588235295,0.0034055460946480487,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1131.5298039215686,0.005138901498354942,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1136.990549019608,0.006390867093372776,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1142.4512941176472,0.006895176621029453,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1147.9120392156863,0.006827536269836676,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1153.3727843137256,0.007255656715084324,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1158.8335294117649,0.006951983502967218,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1164.294274509804,0.007798448154646476,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1169.7550196078432,0.007874022357602373,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1175.2157647058825,0.007714742862786617,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1180.6765098039216,0.007814371075514304,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1186.137254901961,0.007759182712065327,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1191.598,0.008328670350500778,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1197.0587450980393,0.008103184938601515,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1202.5194901960786,0.009022530630738324,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1207.9802352941178,0.009499890881871531,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1213.440980392157,0.010094916727445225,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1218.9017254901962,0.010770307969424464,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1224.3624705882353,0.011184732777553719,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1229.8232156862746,0.012245289732154885,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1235.2839607843139,0.01388318417331691,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1240.7447058823532,0.013962320537244555,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1246.2054509803922,0.01491155391414889,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1251.6661960784315,0.015738925553804295,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1257.1269411764706,0.01624307811231973,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1262.58768627451,0.01649583971117563,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1268.0484313725492,0.016256473146525563,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1273.5091764705883,0.017103408144718557,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1278.9699215686276,0.016278343571260123,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1284.4306666666666,0.017087733407443073,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1289.891411764706,0.018066015251155143,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1295.3521568627452,0.019336874046784303,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1300.8129019607845,0.019478582354435003,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1306.2736470588236,0.01758237966517906,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1311.734392156863,0.020233548998697115,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1317.195137254902,0.019491876822177012,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1322.6558823529413,0.020463885848011953,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1328.1166274509806,0.020476101153966253,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1333.5773725490199,0.020063856740529795,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1339.038117647059,0.01986483988107679,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1344.4988627450982,0.01978519003222967,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1349.9596078431373,0.019374679868385036,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1355.4203529411766,0.019338270848500594,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1360.8810980392159,0.01938785521868369,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1366.341843137255,0.019410779661221067,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1371.8025882352943,0.019214137735041437,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1377.2633333333333,0.018844714986488986,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1382.7240784313726,0.018481961684317316,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1388.184823529412,0.018341860046662606,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1393.6455686274512,0.01873499532469375,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1399.1063137254903,0.018665440430666286,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1404.5670588235296,0.01860889909113858,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1410.0278039215686,0.01882045216367511,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1415.488549019608,0.01875362145441778,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1420.9492941176472,0.018269284606059755,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1426.4100392156865,0.01753670192057849,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1431.8707843137256,0.016280907256123522,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1437.3315294117647,0.015428617415754686,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1442.792274509804,0.014996544968221115,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1448.2530196078433,0.01489260144335891,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1453.7137647058826,0.01478148296661319,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1459.1745098039219,0.014721994381523662,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1464.635254901961,0.014941307677039162,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1470.096,0.015422930681168068,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1475.5567450980393,0.015560288476663686,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1481.0174901960786,0.015927002824272285,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1486.478235294118,0.01621925694902515,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1491.938980392157,0.016509119444066744,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1497.3997254901963,0.016845925085583913,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1502.8604705882353,0.01726438495177207,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1508.3212156862746,0.01777877253093152,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1513.781960784314,0.018340808659689123,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1519.2427058823532,0.01852505937074911,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1524.7034509803923,0.01922171638241632,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1530.1641960784316,0.01942949007975525,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1535.6249411764707,0.019502934146561568,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1541.08568627451,0.019640146879509712,difference of equal-sample representative means; not paired
A1,A1-M00,1,snv,1546.5464313725493,0.01977716857559003,difference of equal-sample representative means; not paired
